filename,mask_frac,psnr_full,psnr_mask,ssim_full,ssim_mask
1598.png,0.663665771484375,30.82749356247566,29.053126951092754,0.9287767280150403,0.9007938740649193
1619.png,0.3141326904296875,35.66399665221742,30.689970792046584,0.9650367318181997,0.9009228797153793
1659.png,0.269775390625,35.486701955947694,29.806325491738505,0.9655326598998981,0.882013913177043
1737.png,0.169525146484375,36.61674651103682,28.94432125235783,0.9658729143245948,0.8225309815898485
1739.png,0.239593505859375,35.94735977030859,29.800190121924125,0.9653979032817918,0.8690090125874667
1740.png,0.432464599609375,34.11028377708392,30.477022021446718,0.949702463148077,0.8928343881945918
1776.png,0.407501220703125,33.387301474359205,29.49493117849493,0.9419997485080714,0.8693126335811562
1783.png,0.3883514404296875,34.97491756936593,31.064726707859055,0.9654204454331241,0.9237072222461434
1787.png,0.37310791015625,31.685285400655054,27.408906602620103,0.9301380673112152,0.8255492846387769
1789.png,0.3073577880859375,32.87686452094961,27.779835304593004,0.9426809314996575,0.8399470938024186
1801.png,0.67681884765625,34.2337088099015,32.5412173670445,0.9310458879477976,0.9039194730952397
1824.png,0.304656982421875,40.610445293754516,35.44988322791259,0.9867135488126604,0.9590643117898245
1831.png,0.45013427734375,35.73749061472713,32.28876779392348,0.9673559268266003,0.9311776367183213
1845.png,0.5599365234375,32.213773362502955,29.70634798973974,0.9471479144902728,0.9207053338462191
1850.png,0.30645751953125,35.672834779116904,30.55197551278799,0.9668610783077055,0.9027892116992412
1857.png,0.2498931884765625,34.881325731457345,28.872547087856194,0.9577208341524747,0.8514316062779751
1860.png,0.3436279296875,33.077131948730965,28.444286719220525,0.9418387815079369,0.8429363884617309
1861.png,0.5901031494140625,29.5529829204864,27.274090321188208,0.8472036066874964,0.7579035523269868
1904.png,0.3682098388671875,34.25203016622945,29.948488526570934,0.95134052942342,0.8851134477123155
1943.png,0.464630126953125,33.947201661484094,30.64333755216112,0.9453847491004729,0.8977148533157759
2019.png,0.40325927734375,35.775615497759084,31.832961725642885,0.9738290626367689,0.9406322322635751
2025.png,0.372894287109375,34.96721914435271,30.738458740651087,0.9562018106566814,0.906049681560115
2051.png,0.331146240234375,35.732531830710954,30.969249495359755,0.9578495145716547,0.8807570471381556
2056.png,0.5640411376953125,33.01729018995668,30.532496498908724,0.9430162356722349,0.9065591246892287
